id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,groups,Accelerator Duration (in weeks),Founders,LinkedIn,Number of Exits,Number of Investments,Number of Portfolio Organizations,Stage,Twitter
81ea5dbf-05a7-47dc-9e84-3a82a4b72a1d,Alibaba Capital Partners,company,,Alibaba Capital Partners is the investment arm of Alibaba Group.,,https://www.alibabacapital.com/project/index.htm,https://www.alibabacapital.com/project/index.htm,,,"Hangzhou, Zhejiang, China","Hangzhou, Zhejiang, China",Corporate Venture Arms,,,https://www.linkedin.com/company/taobao-marketplace,8,31,26,"Early Stage Venture,Late Stage Venture,Seed",
284627a2-9dbb-4edb-9527-0c8dcf897d6a,Allegion Ventures,company,,Allegion Ventures makes things that keep people and their property safe.,,https://www.allegion.com/corp/en/ventures.html,https://www.allegion.com/corp/en/ventures.html,,,"11819 N Pennsylvania St, Carmel, IN 46032","11819 N Pennsylvania St, Carmel, IN 46032",Corporate Venture Arms,,,https://www.linkedin.com/company/allegion,1,16,10,Early Stage Venture,
adbcf0b5-e612-4cb4-bcfc-4287dbd5323b,Alliance Ventures,company,caroline.sasia-lallier@alliance-rnm.com,Alliance Ventures is a strategic venture capital fund of Renault-Nissan-Mitsubishi.,caroline.sasia-lallier@alliance-rnm.com,https://www.alliance-2022.com/ventures/,https://www.alliance-2022.com/ventures/,,,"Amsterdam, Noord-Holland, The Netherlands","Amsterdam, Noord-Holland, The Netherlands",Corporate Venture Arms,,-- --,,3,15,13,Venture,
dfd72f4d-36f1-4372-9915-57e4b3478aea,Allianz X,company,allianzx@allianz.com,Allianz X is the digital investment unit of the Allianz Group that invests in digital growth companies related to insurance.,allianzx@allianz.com,https://www.allianzx.com/,https://www.allianzx.com/,,,"München, Bayern, Germany","München, Bayern, Germany",Corporate Venture Arms,,,https://www.linkedin.com/company/allianzx,5,45,29,"Early Stage Venture,Late Stage Venture",https://twitter.com/allianzx
b02988da-8017-48a0-b0c1-ce3f9547e5ab,"ALLIS ELECTRIC CO.,LTD.",company,sales@allis.com.tw,"power solutions, product development",sales@allis.com.tw,https://www.allis.com.tw/zh-tw/,https://www.allis.com.tw/zh-tw/,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/allis-electric-co-ltd,,1,1,,
c4d16552-3238-43f0-ae40-40758bd7144e,All Nippon Airways Trading,company,,ANA TRADING supplies commodities and operates airport stores necessary for ANA's aircraft operations.,,https://www.anatc.com/en/,https://www.anatc.com/en/,,,"Higashi-shinagawa, Tokyo, Japan","Higashi-shinagawa, Tokyo, Japan",Corporate Venture Arms,,,https://www.linkedin.com/company/ana-trading-japan/,,2,2,,
f56ae7a7-2ec0-4d1b-9965-8fb74b0138ab,All On,company,all-on-communications@all-on.com,All On is an independent impact investing company.,all-on-communications@all-on.com,https://www.all-on.com/,https://www.all-on.com/,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/all-on-energy/,,1,1,,https://twitter.com/AllOnEnergy
b343c736-2fd8-4ffd-87b4-aac3d760b948,AloqaVentures,company,info@aloqaventures.uz,AloqaVentures is corporate venture fund of Aloqabank that invests in pre-seed and seed stage startups,info@aloqaventures.uz,https://aloqaventures.uz,https://aloqaventures.uz,,,"Tashkent, NA - Uzbekistan, Uzbekistan","Tashkent, NA - Uzbekistan, Uzbekistan",Corporate Venture Arms,13,,https://linkedin.com/company/aloqaventures,,4,4,"Convertible Note,Early Stage Venture,Seed",
3a90cd38-5516-42e5-ae49-1dbf49c42946,AlphaLab Capital,company,ventures@alphalab.capital,We build technology to trade on the blockchain,ventures@alphalab.capital,https://alphalab.capital/,https://alphalab.capital/,,,,,Corporate Venture Arms,,"John Gu, Michal Krasnodebski",https://www.linkedin.com/company/alphalab-capital,,15,14,"Early Stage Venture,Seed,Venture",https://twitter.com/alphalab_cap
94af299f-e9a1-485b-b0cb-1fe06a2a2e8f,AlRajhi Partners,company,,"AlRajhi Partners is an investment firm that focuses on public equities, private equity, and real estate.",,https://alrajhi-partners.com,https://alrajhi-partners.com,,,"Riyadh, Ar Riyad, Saudi Arabia","Riyadh, Ar Riyad, Saudi Arabia",Corporate Venture Arms,,mohamed alsamman,https://www.linkedin.com/company/alrajhi-partners,,5,4,,
cb86df6e-27db-4a52-a115-c9c783495b99,Altavia Adventures,company,contact@altavia-adventures.com,Altavia Adventures is the Venture Capital arm of Altavia Group.,contact@altavia-adventures.com,https://www.altavia-adventures.com/fr/,https://www.altavia-adventures.com/fr/,,,"Paris, Ile-de-France, France","Paris, Ile-de-France, France",Corporate Venture Arms,,,https://www.linkedin.com/company/altavia-adventures/,,2,2,,
b6232370-b7e5-4ca4-81c3-b2f3cb3a4904,Alteryx Ventures,company,,Alteryx Ventures is the strategic venture fund for Alteryx.,,,,,,,,Corporate Venture Arms,,,,,4,4,Early Stage Venture,
da86a02f-b23c-4e85-b278-c6beaf266b49,Al Zayani Investments,company,,Al Zayani Investments is an investment company.,,https://www.alzayani.com/,https://www.alzayani.com/,,,"Manama, Al Manamah, Bahrain","Manama, Al Manamah, Bahrain",Corporate Venture Arms,,,https://www.linkedin.com/company/al-zayani-investments/,,1,1,,https://twitter.com/Alzayani_invest
07248140-860f-4147-bed1-b95e989413f1,Amazon Industrial Innovation Fund,company,,AIIF is a $1 billion corporate venture capital fund that supports emerging technology companies through direct investments.,,https://www.industrialinnovationfund.com,https://www.industrialinnovationfund.com,,,"Seattle, Washington, United States","Seattle, Washington, United States",Corporate Venture Arms,,,,,4,4,"Early Stage Venture,Late Stage Venture,Venture",
61ba3f52-6e49-4ff7-a162-bd61f6763b0e,Amcor Corporate Venturing and Open Innovation,company,ventures@amcor.com,Amcor Corporate Venturing and Open Innovation invests in innovative businesses and technologies in the packaging space,ventures@amcor.com,https://www.amcor.com/about/ventures,https://www.amcor.com/about/ventures,,,"Zürich, Zurich, Switzerland","Zürich, Zurich, Switzerland",Corporate Venture Arms,,,https://www.linkedin.com/company/amcor,,7,7,"Convertible Note,Early Stage Venture,Late Stage Venture,Seed",
10ae3fbd-3a4d-4a2b-8e6d-e667503dbbbd,American Enterprise Ventures,company,,American Enterprise Ventures is a division of American Enterprise Group.,,,,,,"Ames, Iowa, United States","Ames, Iowa, United States",Corporate Venture Arms,,,,,3,3,"Early Stage Venture,Seed",
60d483b2-0e59-45b0-83a1-551680d93154,American Express Ventures,company,,American Express Ventures invests in and partners with start-ups to accelerate innovation for consumers and businesses.,,http://www.amexventures.com,http://www.amexventures.com,,,"Palo Alto, California, United States","Palo Alto, California, United States",Corporate Venture Arms,,Harshul Sanghi,https://www.linkedin.com/company/american-express,38,160,100,"Early Stage Venture,Late Stage Venture,Seed",
7f057631-71f8-4209-9504-f80f066bcadd,American Honda Finance Corporation,company,,American Honda Finance Corporation is a financial services company providing investment and financial advisory services.,,http://hondafinancialservices.com,http://hondafinancialservices.com,,,"Torrance, California, United States","Torrance, California, United States",Corporate Venture Arms,,,https://www.linkedin.com/company/american-honda-finance-corporation,,1,1,,
d6494732-279f-4153-9a04-0fcdd3eb0e9a,AMOREPACIFIC Ventures,company,thkim@amorepacific.com,AMOREPACIFIC Ventures is the AMOREPACIFIC groupâ€™s corporate venture capital arm. They invest in early and later stage opportunities which,thkim@amorepacific.com,https://ventures.amorepacific.com/index.do,https://ventures.amorepacific.com/index.do,,,"Seoul, Seoul-t'ukpyolsi, South Korea","Seoul, Seoul-t'ukpyolsi, South Korea",Corporate Venture Arms,,Paul Kang,https://www.linkedin.com/company/amorepacific/,5,13,13,"Early Stage Venture,Late Stage Venture,Private Equity",https://www.twitter.com/amorepacific_us
ff008149-2bab-4b64-a605-b6e8d8aac094,Andreas Schmid Lab,company,info@lab.andreas-schmid.de,Andreas Schmid Lab is a corporate venture capital firm investing in pre-seed and seed-stage companies.,info@lab.andreas-schmid.de,https://lab.andreas-schmid.de/en/,https://lab.andreas-schmid.de/en/,,,"Gersthofen, Bayern, Germany","Gersthofen, Bayern, Germany",Corporate Venture Arms,,,https://www.linkedin.com/company/andreas-schmid-lab,,2,2,"Early Stage Venture,Seed",
8ffd9402-3617-4c23-90e3-90b882e718e9,ANGLE Technology Ventures,company,,"ANGLE Technology Ventures is a venture capital arm of ANGLE Plc specializing in pre-seed, seed, and early stage investments.",,http://www.angletechnology.com/ventures.htm,http://www.angletechnology.com/ventures.htm,,,"Guildford, Surrey, United Kingdom","Guildford, Surrey, United Kingdom",Corporate Venture Arms,,,,,1,1,,http://twitter.com/parsortix
68ab9273-e7a1-47f5-9042-37b4c8d277cb,Anicom Capital,company,,Anicom Capital is the corporate venture capital arm of Anicom Holdings.,,http://anicomcapital.co.jp/,http://anicomcapital.co.jp/,,,"Tokyo, Tokyo, Japan","Tokyo, Tokyo, Japan",Corporate Venture Arms,,,,,2,2,"Early Stage Venture,Late Stage Venture",
00a68ca5-a66f-440c-a321-58d433735ed6,Anker Innovations,company,support@anker.com,"Anker Innovations develops connected devices to support audio, driving, and the emerging smart home space.",support@anker.com,https://www.anker-in.com,https://www.anker-in.com,,,"Changsha, Jiangsu, China","Changsha, Jiangsu, China",Corporate Venture Arms,,Meng Yang,,,8,7,"Crowdfunding,Debt,Early Stage Venture,Late Stage Venture,Non Equity Assistance,Post-Ipo,Secondary Market,Venture",
45c9a447-a0e3-4013-a123-9e14b77e5bb2,Antenna HungÃ¡ria InnovÃ¡ciÃ³s Kft.,company,,"Incubator, Seed Investment",,https://www.ahabrainstore.hu/,https://www.ahabrainstore.hu/,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/aha-brain-store/,1,1,1,"Early Stage Venture,Seed",
f7a891d1-0449-4953-8bfc-a29c16a2eaa1,Aol Ventures,company,,Aol Ventures was a New York-based early-stage venture capital firm focused on investments in technology-centric software companies.,,http://corp.aol.com/,http://corp.aol.com/,,,"New York, New York, United States","New York, New York, United States",Corporate Venture Arms,,"Jon Brod, Michael Brown",http://www.linkedin.com/company/aol-ventures/,16,38,24,"Early Stage Venture,Seed",
f6734a63-f880-4e23-a0e6-615bd80509a3,Apelby Investments,company,,Apelby Investments operates as an investment arm of Apelby Communications.,,,,,,"Düsseldorf, Nordrhein-Westfalen, Germany","Düsseldorf, Nordrhein-Westfalen, Germany",Corporate Venture Arms,,,,1,1,1,Venture,
089568f8-42de-4fd0-b9bd-1071b50a3ee7,Aperam Ventures,company,,"Aperam Ventures, a subsidiary of the steel company Aperam Group.",,https://www.aperam.com/aperam-ventures,https://www.aperam.com/aperam-ventures,,,,,Corporate Venture Arms,,,,,1,1,"Early Stage Venture,Seed",
930c95b1-8015-4468-aa5c-0c33547000f0,Apic Investments,company,,Apic Investments is a PropTech & RetailTech Venture Capital Investor based out of Berlin,,,,,,,,Corporate Venture Arms,,,,2,17,14,Early Stage Venture,
85a991a4-cd2a-41af-a88a-016a946ee1ac,A.P. Moller Holding,company,contact@apmoller.com,A.P. MÃ¸ller Holding is the investment arm of the A.P. MÃ¸ller Foundation.,contact@apmoller.com,http://www.apmoller.com/,http://www.apmoller.com/,,,"Copenhagen, Hovedstaden, Denmark","Copenhagen, Hovedstaden, Denmark",Corporate Venture Arms,,,https://www.linkedin.com/company/apmoller,1,7,6,,
74824d00-36cc-4840-955f-9b17debf58aa,Applied Ventures,company,applied_ventures@amat.com,"Applied Ventures is the venture capital fund of Applied Materials, the global leader in nanomanufacturing technology.",applied_ventures@amat.com,http://www.appliedmaterials.com/company/applied-ventures,http://www.appliedmaterials.com/company/applied-ventures,,,"Santa Clara, California, United States","Santa Clara, California, United States",Corporate Venture Arms,,Anand Kamannavar,https://www.linkedin.com/company/applied-ventures-llc/,18,86,55,"Early Stage Venture,Late Stage Venture,Seed",http://twitter.com/Applied_VC
bafde59b-c251-46ff-a52c-0961bcc2fe87,APPYHIGH,company,,"Creating & Investing in Technology that Informs, Engages & Empowers",,https://www.appyhigh.com/,https://www.appyhigh.com/,,,"Gurgaon, Haryana, India","Gurgaon, Haryana, India",Corporate Venture Arms,,"Aneesh Rayancha, Venus Dhuria",https://www.linkedin.com/company/appyhigh/,,5,5,"Early Stage Venture,Late Stage Venture,Seed",
68ab9273-e7a1-47f5-9042-37b4c8d277cb,Anicom Capital,company,,Anicom Capital is the corporate venture capital arm of Anicom Holdings.,,http://anicomcapital.co.jp/,http://anicomcapital.co.jp/,,,"Tokyo, Tokyo, Japan","Tokyo, Tokyo, Japan",Corporate Venture Arms,,,,,2,2,"Early Stage Venture,Late Stage Venture",
00a68ca5-a66f-440c-a321-58d433735ed6,Anker Innovations,company,support@anker.com,"Anker Innovations develops connected devices to support audio, driving, and the emerging smart home space.",support@anker.com,https://www.anker-in.com,https://www.anker-in.com,,,"Changsha, Jiangsu, China","Changsha, Jiangsu, China",Corporate Venture Arms,,Meng Yang,,,8,7,"Crowdfunding,Debt,Early Stage Venture,Late Stage Venture,Non Equity Assistance,Post-Ipo,Secondary Market,Venture",
45c9a447-a0e3-4013-a123-9e14b77e5bb2,Antenna HungÃ¡ria InnovÃ¡ciÃ³s Kft.,company,,"Incubator, Seed Investment",,https://www.ahabrainstore.hu/,https://www.ahabrainstore.hu/,,,,,Corporate Venture Arms,,,https://www.linkedin.com/company/aha-brain-store/,1,1,1,"Early Stage Venture,Seed",
f7a891d1-0449-4953-8bfc-a29c16a2eaa1,Aol Ventures,company,,Aol Ventures was a New York-based early-stage venture capital firm focused on investments in technology-centric software companies.,,http://corp.aol.com/,http://corp.aol.com/,,,"New York, New York, United States","New York, New York, United States",Corporate Venture Arms,,"Jon Brod, Michael Brown",http://www.linkedin.com/company/aol-ventures/,16,38,24,"Early Stage Venture,Seed",
f6734a63-f880-4e23-a0e6-615bd80509a3,Apelby Investments,company,,Apelby Investments operates as an investment arm of Apelby Communications.,,,,,,"Düsseldorf, Nordrhein-Westfalen, Germany","Düsseldorf, Nordrhein-Westfalen, Germany",Corporate Venture Arms,,,,1,1,1,Venture,
089568f8-42de-4fd0-b9bd-1071b50a3ee7,Aperam Ventures,company,,"Aperam Ventures, a subsidiary of the steel company Aperam Group.",,https://www.aperam.com/aperam-ventures,https://www.aperam.com/aperam-ventures,,,,,Corporate Venture Arms,,,,,1,1,"Early Stage Venture,Seed",
930c95b1-8015-4468-aa5c-0c33547000f0,Apic Investments,company,,Apic Investments is a PropTech & RetailTech Venture Capital Investor based out of Berlin,,,,,,,,Corporate Venture Arms,,,,2,17,14,Early Stage Venture,
85a991a4-cd2a-41af-a88a-016a946ee1ac,A.P. Moller Holding,company,contact@apmoller.com,A.P. MÃ¸ller Holding is the investment arm of the A.P. MÃ¸ller Foundation.,contact@apmoller.com,http://www.apmoller.com/,http://www.apmoller.com/,,,"Copenhagen, Hovedstaden, Denmark","Copenhagen, Hovedstaden, Denmark",Corporate Venture Arms,,,https://www.linkedin.com/company/apmoller,1,7,6,,
74824d00-36cc-4840-955f-9b17debf58aa,Applied Ventures,company,applied_ventures@amat.com,"Applied Ventures is the venture capital fund of Applied Materials, the global leader in nanomanufacturing technology.",applied_ventures@amat.com,http://www.appliedmaterials.com/company/applied-ventures,http://www.appliedmaterials.com/company/applied-ventures,,,"Santa Clara, California, United States","Santa Clara, California, United States",Corporate Venture Arms,,Anand Kamannavar,https://www.linkedin.com/company/applied-ventures-llc/,18,86,55,"Early Stage Venture,Late Stage Venture,Seed",http://twitter.com/Applied_VC
bafde59b-c251-46ff-a52c-0961bcc2fe87,APPYHIGH,company,,"Creating & Investing in Technology that Informs, Engages & Empowers",,https://www.appyhigh.com/,https://www.appyhigh.com/,,,"Gurgaon, Haryana, India","Gurgaon, Haryana, India",Corporate Venture Arms,,"Aneesh Rayancha, Venus Dhuria",https://www.linkedin.com/company/appyhigh/,,5,5,"Early Stage Venture,Late Stage Venture,Seed",
04ad023f-ea2b-40f0-911a-1350fb9d8f59,APSG sponser,company,christine.marsden@sony.com,Apollo,christine.marsden@sony.com,http://www.americanexpressglobal.com,http://www.americanexpressglobal.com,,,,,Corporate Venture Arms,,,,1,1,1,Venture,
24eef6df-bf90-466b-ae02-c62b98c2f2c3,Arabella Venture Capital,company,,Arabella Venture is a venture capital firm.,,https://www.arabella.ch/en/venture-capital-2,https://www.arabella.ch/en/venture-capital-2,,,"Chur, Graubunden, Switzerland","Chur, Graubunden, Switzerland",Corporate Venture Arms,,,,,1,1,"Early Stage Venture,Seed",
