id,name,contactType,favoriteEmail,description,emails,favoriteUrl,urls,favoritePhone,phones,favoriteAddress,addresses,groups,Fund size,Last fund,Notable LPs
c4ce0159-e2b2-434f-9204-c1c5530815c0,Butterfly Venture,company,,,,,,,,🇫🇮 Finland,🇫🇮 Finland,Top European VCs,"€13,000,000",2017,"Tekes Venture Capital Ltd, Elo Mutual Pension Insurance Company, Fennia Mutual Insurance Company, Tradeka-invest Ltd, AI- Partners Ltd, LocalTapiola Pohjoinen Mutual Insurance Company, Gerako Ltd."
1f0d2baf-c22a-4d2a-9a42-cc773797039a,Butterfly Ventures,company,,,,https://butterfly.vc/about-us/,https://butterfly.vc/about-us/,,,Finland,Finland,Top European VCs,"€47,000,000",2022,"Tesi, Saminvest AB"
5b59a701-f565-45bc-a2f7-5cbd5cb93d3d,bValue,company,,,,,,,,🇵🇱 Poland,🇵🇱 Poland,Top European VCs,"€72,000,000",2022,European Investment Fund (EIF)
b18fc968-0d96-4338-91fb-8bce5b9cc500,byFounders,company,,,,,,,,🇩🇰 Denmark,🇩🇰 Denmark,"All VCs ,Top European VCs","€100,000,000",2017,"Vækstfonden, founders of Skype, Zendesk, Kahoot, Unity, Tradeshift, Sitecore, Vivino, Danish Growth Fund, Isomer Capital, Draper Esprit, Digital Garage, Danske Bank"
c2b4594d-0ace-428c-b565-8d69977dadc0,Bynd Venture Capital,company,,,,https://www.bynd.vc/en,https://www.bynd.vc/en,,,🇵🇹 Portugal,🇵🇹 Portugal,Top European VCs,"€10,000,000",2019,
84ded03a-7154-441c-bd04-1795e06e6893,Caesar Ventures,company,,,,,,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€80,000,000",2023,"Oliver Merkel, Jessica Holzbach, Martina Pfeifer, Prof. Dr. Andreas Pfeifer"
fe308afe-8b5f-4ac9-8646-796561cea3c5,Cambridge Innovation Capital plc,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€175,000,000",2019,University of Cambridge and Cambridge University Endowment Fund
878826a0-5588-47dd-84bf-f4af77670c9f,Capagro,company,,,,capagro.fr,capagro.fr,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€200,000,000",2022,"Avril Group, LSDH, Terrena, Bel Group, Crédit Agricole Group (IDIA), Bpifrance, Euralis"
26a03da6-ed54-48af-a32c-a15d557654f2,Capdecisif,company,,,,,,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€40,000,000",2018,"Bpifrance, L’Occitane, Philips, Vivalto, Pradeyrol Developpement, BNP Paribas, Caisse d’Epargne d’Ile-de-France"
dae73222-1072-48a9-a89b-77b932d6d596,Caphorn Invest,company,,,,,,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€130,000,000",2016,"European Investment Fund (EIF), Bpifrance, Econocom VP France Véronique Di Benedetto, Chantal Baudron, SFR board member Bernard Attali, former Truffaut CEO Bruno Lanthier, former Danone COO Jacques Vincent and Qosmos CEO Thibaut Bechetoille"
999531ce-a1a8-47d6-8f24-a22408d18a3c,CapHorn Invest,company,,CapHorn Invest is a French VC firm investing in B2B digital companies.,,https://caphorn.vc/,https://caphorn.vc/,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€100,000,000",2016,European Investment Fund (EIF)
3b3bdb7d-114b-427f-a3d8-37c2c155e6d5,Capital Energy Quantum,company,,Capital Energy Quantum are into promotion of wind & photovoltaic energy and also renewable energy.,,https://capitalenergy-quantum.com/,https://capitalenergy-quantum.com/,,,"Torre Serrano C/ Marqués de Villamagna 3 , Madrid, Spain","Torre Serrano C/ Marqués de Villamagna 3 , Madrid, Spain",Top European VCs,"€20,000,000",2020,Capital Energy
f486cda8-39bb-49dc-8ce9-0d325f27a76f,CapitalT,company,,,,,,,,🇳🇱 Netherlands,🇳🇱 Netherlands,Top European VCs,"€40,000,000",2020,"Founders of TomTom, Booking and Adyen"
ed140180-d19d-44ff-b563-cf9ee3dcfa8a,Capnamic,company,,,,https://capnamic.com/,https://capnamic.com/,,,"Kaiser-Wilhelm-Ring 26, Cologne, NRW 50672, DE","Kaiser-Wilhelm-Ring 26, Cologne, NRW 50672, DE","All VCs ,Top European VCs","€190,000,000",2022,"Evonik, Neue Zürcher Zeitung, Fressnapf, Sparkassen Finanzgruppe, Rheinische Post, CEWE, Jörg Gerbig, Dirk Graber, Verena Pausder"
d6cb8cb5-4c45-4809-ab41-bd60516e5d17,Capnamic Ventures,company,,,,http://www.capnamic.de/,http://www.capnamic.de/,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€115,000,000",2017,"European Investment Fund (EIF), Formuesforvaltning, AXA, Cisco, Sparkassen Group, Rheinische Post Media Group, KfW, NRW.Bank"
2357cda1-a14c-42ba-9d8b-e88b452e88b0,Capricorn Venture Partners,company,,,,https://capricorn.be/,https://capricorn.be/,,,🇧🇪 Belgium,🇧🇪 Belgium,Top European VCs,"€50,000,000",2019,"Quest for Growth, PMV (ParticipatieMaatschappij Vlaanderen), FPIM (Federale Participatie en Investeringsmaatschappij), AG Insurance, KULeuven"
2fa21633-0c17-4eb1-8dde-9ec748a91fd6,Cardumen Capital,company,,,,https://www.cardumencapital.com/,https://www.cardumencapital.com/,,,"Núñez de Balboa, 120, 6-Dcha, 28006 Madrid, Madrid, Madrid 28010, ES","Núñez de Balboa, 120, 6-Dcha, 28006 Madrid, Madrid, Madrid 28010, ES","All VCs ,Top European VCs","€56,000,000",2018,"Banco Sabadell (InnoCell), Repsol"
f6bd2116-a49c-42f9-95b1-747f618a75bc,Catalyst Romania,company,,,,http://catalystromania.com/,http://catalystromania.com/,,,🇷🇴 Romania,🇷🇴 Romania,Top European VCs,"€40,000,000",2019,European Investment Fund (EIF)
50842788-cf8a-4c97-b7cf-2afc56adfd0c,Cathay Innovation,company,,Cathay Innovation is a global multi-stage venture capital firm investing in startups impacting the world.,,https://cathayinnovation.com/,https://cathayinnovation.com/,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€1,000,000,000",2022,"Sanofi, Total Energies, Valeo, BNP Paribas Cardif, Groupe SEB, ADP, CMA CGM"
111a93a2-ccea-4b0b-8a8b-4e1468e34b1c,Cavalry Ventures,company,,Cavalry Ventures is a Berlin-based pre-seed and seed venture capital investor.,,https://cavalry.vc/,https://cavalry.vc/,,,"Novalisstraße 12, Berlin, Berlin 10115, Germany","Novalisstraße 12, Berlin, Berlin 10115, Germany",Top European VCs,"€100,000,000",2022,
e15e6476-e964-4d55-a8be-754c59c40a28,Centrica Innovations,company,,Centrica Innovations is a global innovation group investing and partnering with startups that are transforming energy.,,https://www.centrica.com/centrica-innovations,https://www.centrica.com/centrica-innovations,,,Centrica plc Millstream Maidenhead Road Windsor Berkshire SL4 5GD,Centrica plc Millstream Maidenhead Road Windsor Berkshire SL4 5GD,"Corporate Venture Arms,Top European VCs","€117,375,000",2017,Centrica Plc
76056a7d-2ad4-44bf-aae9-6a51b4705a00,Champel Capital,company,,,,https://champelcapital.com/,https://champelcapital.com/,,,🇮🇱 Israel,🇮🇱 Israel,Top European VCs,"€28,000,000",2022,
1db543b0-fa9c-4a81-8680-2ceb61cf701e,Change Ventures,company,,,,https://www.changeventures.com/,https://www.changeventures.com/,,,"Sepise 9, Tallinn, Estonia","Sepise 9, Tallinn, Estonia","All VCs ,Top European VCs","€20,000,000",2023,
b55bd84f-ebbd-4d41-ad58-2d6f17576ac5,Check24 Ventures,company,,,,https://check24.vc,https://check24.vc,,,"Frankfurt, Hessen, Germany","Frankfurt, Hessen, Germany",Top European VCs,"€60,000,000",2016,Check24
0ec45d4e-f6b2-4681-adcb-e02cb20ec1fc,Cherry Crypto,company,,,,,,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€30,000,000",2022,
4f0725cf-7b20-4d9e-991c-4d763714e8f6,Cherry Ventures,company,,,,https://www.cherry.vc/,https://www.cherry.vc/,,,"Linienstrasse 165, Berlin, BE 10115, DE","Linienstrasse 165, Berlin, BE 10115, DE","All VCs ,Top European VCs","€300,000,000",2022,
dbf18624-1e6d-4eb6-8f17-c63b4ee14d6f,Claret Capital Partners,company,,,,https://www.claret-capital.com/,https://www.claret-capital.com/,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€72,000,000",2023,
4ab9ac7f-9799-47e6-9379-a35a072bd5e7,Clave Capital,company,,,,,,,,🇪🇸 Spain,🇪🇸 Spain,Top European VCs,"€80,000,000",2022,CDTI
6a408325-8fb3-423f-a92c-1fffc545994b,Climentum Capital,company,,,,,,,,🇩🇰 Denmark,🇩🇰 Denmark,Top European VCs,"€75,000,000",2022,BASF Ventures
84493368-e675-4949-804f-415569a70d5f,Cocoa Ventures,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€15,000,000",2022,"Reference Capital, Aldea, Nomad"
3e6c995a-6b86-44de-bda6-5baeaddad82e,Cogito Capital,company,,,,http://cogitocap.com/,http://cogitocap.com/,,,🇵🇱 Poland,🇵🇱 Poland,Top European VCs,"€55,000,000",2019,"European Investment Fund (EIF), PFR KOFFI Fund, PFR NCBR CVC Fund"
10b4901f-953e-4f7d-9d49-e3f7c7d9a8df,Collective Spark,company,,,,https://www.collectivespark.com/,https://www.collectivespark.com/,,,ITU Ayazaga Ari3 Maslak Istanbul,ITU Ayazaga Ari3 Maslak Istanbul,Top European VCs,"€20,000,000",2018,European Investment Fund (EIF)
c1b1987b-f827-4c52-a646-08a33a9b15a4,Collector Ventures / NFT,company,,,,,,,,🇸🇪 Sweden,🇸🇪 Sweden,Top European VCs,"€11,000,000",2016,NFT
8e3c31cb-6520-4230-bb2f-073ce32eb3c9,CommerzVentures,company,,CommerzVentures specializes in early- and growth-stage companies in the financial services and insurance sectors.,,https://commerzventures.com/,https://commerzventures.com/,,,"Kaiserstr. 20, Frankfurt am Main, Hessen, 60311, DE","Kaiserstr. 20, Frankfurt am Main, Hessen, 60311, DE","All VCs ,Top European VCs","€300,000,000",2022,Commerzbank
55731a7e-f01d-4ab0-a7b7-229117db8127,Common Magic,company,,Common Magic is a venture capital firm that targets pre-seed and seed building products.,,https://www.commonmagic.xyz,https://www.commonmagic.xyz,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€11,600,000",2023,"Atomico, Phoenix Court Group, Taavet+Sten, Basecamp, Julien Chaumond, David Singleton, Nalden"
29b8749a-4401-4b87-8115-afec121a8347,Concentric,company,,"Concentric invests in software technology business in the financial services, mobility, real estate, industrial, and logistics sectors.",,https://concentricteam.com/,https://concentricteam.com/,,,"Ingestre Court, London, England W1F 0JL, GB","Ingestre Court, London, England W1F 0JL, GB",Top European VCs,,2022,
dc227410-3c47-4d0f-8694-df9e72209369,Conexo Ventures,company,,,,http://conexo.vc/,http://conexo.vc/,,,🇪🇸 Spain,🇪🇸 Spain,Top European VCs,"€20,000,000",2019,
ba418143-074c-43a8-a51f-947024e9bae0,Connect Ventures,company,,,,http://www.connectventures.co/,http://www.connectventures.co/,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€72,000,000",2020,"Top Tier Capital Partners, Isomer Capital, British Patient Capital, De Agostini, Big Society Capital, Draper Esprit, Korelya Capital, Accelerated Digital Ventures, Italmobiliare, Northzone IX"
cbfcd7c5-c3e6-4cc8-a8e7-347cda6c2972,Conservation Venture Studio (OXGAV),company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,,2021,"University of Oxford, Global Accelerated Ventures, Oxford University Innovation"
26e28d42-2a48-4aa9-bfff-5e3cede390a7,Contrarian Ventures,company,,,,https://cventures.vc,https://cventures.vc,,,"Antakalnio str. 17, Vilnius, Lithuania","Antakalnio str. 17, Vilnius, Lithuania",Top European VCs,"€25,000,000",2022,"Molten Ventures, Grantham Foundation, European Investment Fund (EIF)"
45fae796-f160-4ff1-8757-901ca4eee2c8,CosmiCapital,company,,,,,,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€38,000,000",2022,"Bpifrance, CNES"
7c276a42-f26f-4359-b85f-e391bd6c0b10,Counteract,company,,,,http://counteract.net,http://counteract.net,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€17,000,000",2023,
7d53a283-77aa-446c-9c75-0a9753613a82,Crane Ventures,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€130,000,000",2022,"Massachusetts Mutual Life Insurance Company (MassMutual), British Patient Capital (NPC)"
001481e6-4a3b-4216-86e9-2c5ddae20e8b,Creandum,company,,"Creandum is an early-stage venture capital firm focusing on technology companies within the consumer, software, and hardware industries.",,Creandum.com,Creandum.com,,,"Stockholm,London,Berlin,San Francisco","Stockholm,London,Berlin,San Francisco",Top European VCs,"€445,000,000",2022,
097b8575-eed6-434d-a071-c272de265de0,Creas Impacto,company,,,,,,,,🇪🇸 Spain,🇪🇸 Spain,Top European VCs,"€16,000,000",2018,European Investment Fund (EIF)
bfae27b7-f607-4063-a965-d15b00684b3e,Creator Fund,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€18,500,000",2022,
29855a67-1890-4da3-874e-d0783e0250a9,Credo Ventures,company,,,,https://www.credoventures.com/,https://www.credoventures.com/,,,"Karlovo nam 10, Prague 2, 12000, CZ","Karlovo nam 10, Prague 2, 12000, CZ","All VCs ,Top European VCs","€75,000,000",2022,Isomer Capital
21c2cc3b-01e0-423c-af38-ccc7a5d3cf51,Crescendo Venture Partners,company,,,,https://cr-vp.com/,https://cr-vp.com/,,,Israel,Israel,Top European VCs,,2019,
e1c26435-a016-4f13-987e-5148d22f933f,Crista Galli Ventures,company,,,,https://www.cristagalli.com/,https://www.cristagalli.com/,,,🇩🇰 Denmark,🇩🇰 Denmark,Top European VCs,,,
b14bc4a0-a3ad-4b6a-9fe7-76f4c273361b,Crowberry Capital,company,,,,https://crowberrycapital.com/,https://crowberrycapital.com/,,,"Klapparstigur 16, 101 Reykjavik Iceland","Klapparstigur 16, 101 Reykjavik Iceland",Top European VCs,"€76,200,000",2021,"European Investment Fund (EIF), David Helgason"
e31cb43c-9cec-4b37-83f5-e6f94ce5ed70,CSS Insurance,company,,,,,,,,🇨🇭 Switzerland,🇨🇭 Switzerland,Top European VCs,,,
b9153cec-c6a5-4012-a602-bb48c8035ca7,Cusp Capital,company,,,,https://www.cuspcapital.com/,https://www.cuspcapital.com/,,,"Jakob-Funke-Platz 2, 45127 Essen, Germany","Jakob-Funke-Platz 2, 45127 Essen, Germany",Top European VCs,,,
853dcfe7-b779-4eb6-90ab-a5daeea8bd0b,Cyberstarts,company,,Cyberstarts is an early-stage cybersecurity-focused venture capital firm.,,http://www.linkedin.com/company/cyberstarts,http://www.linkedin.com/company/cyberstarts,,,🇮🇱 Israel,🇮🇱 Israel,"All VCs ,Top European VCs","€60,000,000",2022,"Shlomo Kramer, Marius Nacht, Nir Zuk, Udi Mokady, Nir Polak, Michael Shaulov"
3faa5ae2-6def-4868-9210-c89718a4f7cd,Cysero,company,,,,,,,,🇮🇹 Italy,🇮🇹 Italy,Top European VCs,"€15,000,000",2020,"Alberto Bombassei, Angelo Radici, Pierino Persico"
8c94247a-5a8e-40c7-b86d-a82e4fb0ca3f,D2,company,,,,d2rail.co.uk,d2rail.co.uk,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€18,000,000",2022,"Shell Ventures, Mountain Labs, Bland Group"
359e37fa-8bc8-4370-90cd-7da75ae623eb,Daphni,company,,"Daphni is a venture capital fund investing in user-oriented, early stage startups with the European DNA and strong international ambition.",,https://daphni.com/,https://daphni.com/,,,"87 Rue Réaumur, 75002 Paris","87 Rue Réaumur, 75002 Paris","All VCs ,Top European VCs","€150,000,000",2016,"European Investment Fund (EIF), Bpifrance, Crédit Mutuel Arkéa, Société Générale, Fnac-Darty, Nokia, SWEN Capital Partners, ProBTP, MAIF"
7da26fdc-6f70-4190-a8c8-2435f21282c1,Da Vinci Capital,company,,,,https://dvcap.com/,https://dvcap.com/,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€30,000,000",2020,German Development Finance Institution (DEG)
ac308db5-a7a5-4195-b993-e0e95993b171,Day One Capital,company,,,,https://www.dayonecapital.com/,https://www.dayonecapital.com/,,,"Vend u. 26., Budapest 1025, Hungary","Vend u. 26., Budapest 1025, Hungary","All VCs ,Top European VCs","€22,000,000",2018,European Investment Fund (EIF)
097eee39-8157-4440-b6e5-45860964d9bb,Day One E&P,company,,,,,,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€50,000,000",2017,Leclercq family
aa533f04-ae50-4ec7-b010-aa59c76d99d8,DB1 Ventures,company,db1ventures@deutsche-boerse.com,DB1 Ventures is a venture capital and private equity firm based in Germany.,db1ventures@deutsche-boerse.com,http://deutsche-boerse.com/dbg-en/about-us/deutsche-boerse-group/business-areas/ventures/db1ventures-contacts,http://deutsche-boerse.com/dbg-en/about-us/deutsche-boerse-group/business-areas/ventures/db1ventures-contacts,,,"Germany, Georgia, United States","Germany, Georgia, United States","Corporate Venture Arms,Top European VCs",,2016,
c67036d0-7444-45be-85c5-0d4508b14260,DBIC Ventures,company,,,,https://dbicventures.ie/,https://dbicventures.ie/,,,"Grand Canal Quay Pearse Street, 1st Floor, The Tower Trinity Technology & Enterprise Centre , Dublin, D02 N768, IE","Grand Canal Quay Pearse Street, 1st Floor, The Tower Trinity Technology & Enterprise Centre , Dublin, D02 N768, IE",Top European VCs,"€23,000,000",2019,Enterprise Ireland (EI)
3249b262-3202-4c1a-be64-82a66f0cb3af,DBTH Capital Ventures,company,,,,http://dbthcapital.net/,http://dbthcapital.net/,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€35,000,000",2019,
34530508-c694-4d77-9fd1-8d77ac4af2c6,Delta Partners,company,,,,http://www.deltapartners.com/,http://www.deltapartners.com/,,,UK,UK,Top European VCs,"€70,000,000",2022,"Bank of Ireland, Enterprise Ireland (EI), Fexco"
e7dfd300-5f5c-435d-99e8-4f7987714456,Demeter,company,,,,https://demeter-im.com/en/home/,https://demeter-im.com/en/home/,,,🇫🇷 France,🇫🇷 France,Top European VCs,"€45,000,000",2018,"Soufflet Group, Elephant Vert, Unigrains, Exel Industries, Groupe Rocher"
eaa03c8f-4dd3-4e64-847e-8ac86b2a9925,DEPO Ventures,company,,,,https://depoventures.com/,https://depoventures.com/,,,🇨🇿 Czech Republic,🇨🇿 Czech Republic,Top European VCs,"€20,000,000",2022,
e1ba4e70-4c12-4c2f-99b8-d037f00dadc8,Deutsche Telekom Capital Partners,company,,,,https://www.dtcp.capital,https://www.dtcp.capital,,,"Hamburg,London,Luxembourg","Hamburg,London,Luxembourg",Top European VCs,"€310,000,000",2019,"SK Telecom, Zeiss, Deutsche Telekom, HarbourVest, Neuberger Bermann"
4ba2a17a-4e2b-4867-8cd9-a038dad3a5ad,Digital + Partners - Digital Growth Fund,company,,,,,,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€350,000,000",2017,"Deutsche Börse, ZEISS, European Investment Fund (EIF), KfW"
c0d7257b-eac0-4e78-bace-592ab2784af2,Digital Tech Fund (Expon Capital),company,,,,,,,,🇱🇺 Luxemburg,🇱🇺 Luxemburg,Top European VCs,"€20,300,000",2016,"SES, Banque Internationale à Luxembourg (BIL), Proximus, The State of the Grand-Duchy of Luxembourg"
f0cbccca-7ecf-4bd4-aa79-e091adbb7329,DIP Capital,company,,,,https://www.dip-capital.com/,https://www.dip-capital.com/,,,"5th Floor, 20 Old Bailey, London, EC4M 7AN, UK","5th Floor, 20 Old Bailey, London, EC4M 7AN, UK",Top European VCs,"€50,000,000",2018,Platina Partners LLP
ab547051-a234-4184-8d54-71fd6ab33a18,DN Capital,company,,DN Capital operates as an early-stage venture capital firm.,,https://www.dncapital.com/,https://www.dncapital.com/,,,"Menlo Park, California, United States","Menlo Park, California, United States","All VCs ,Seed & Series A US VC's ,Top European VCs","€300,000,000",2021,
eb4e147f-06c0-498f-884f-399ef1e6322c,Draper B1,company,,,,https://draperb1.vc/,https://draperb1.vc/,,,🇪🇸 Spain,🇪🇸 Spain,"All VCs ,Top European VCs","€11,300,000",2020,"Instituto Valenciano de Finanzas (IVF), Fond-ICO, Tim Draper"
985aec0d-96a4-4ddf-9742-0243244e0f71,Draper Esprit,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€130,000,000",2021,
1a040999-0f04-4b52-ae90-25bda0aa34fd,Draper Esprit plc,company,,,,,,,,🇬🇧 UK,🇬🇧 UK,Top European VCs,"€185,000,000",2017,"Woodford Investment Management,Ireland Strategic Investment Fund (ISIF),Baillie Gifford,Invesco Perpetual,Hargreave Hale"
e534ec0c-62bb-4b2c-a3c8-3dbf3f13ccb0,DvH Ventures,company,,,,http://dvhventures.de/,http://dvhventures.de/,,,"Köln, Nordrhein-Westfalen, Germany","Köln, Nordrhein-Westfalen, Germany",Top European VCs,"€60,000,000",2020,"Noventi Group, URSAPHARM family office, Wort und Bild Verlag"
70ebe0fa-c6e6-4e18-a7e2-6dcf342a81a9,DX Ventures,company,,Corporate Venture Capital of Dexco S.A.,,,,,,🇩🇪 Germany,🇩🇪 Germany,"Corporate Venture Arms,Top European VCs","€50,000,000",2021,Delivery Hero
c3280239-8c22-4221-98c8-24d28ab616e1,EAF Finland,company,,,,,,,,🇫🇮 Finland,🇫🇮 Finland,Top European VCs,"€30,000,000",2017,"European Investment Fund (EIF), Tekes Venture Capital"
2835d2bd-2599-4dd6-9789-de11e0067577,Earlybird Digital East Fund,company,,,,https://earlybird.com,https://earlybird.com,,,Berlin,Berlin,Top European VCs,"€200,000,000",2021,European Bank for Reconstruction and Development (EBDR)
6ce9a84d-7d8b-4325-8d67-079e1215494c,Earlybird Digital West,company,,,,,,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€350,000,000",2022,
e4f539eb-8353-4173-82d2-01f04a318b98,Earlybird UNI-X,company,,,,,,,,🇩🇪 Germany,🇩🇪 Germany,Top European VCs,"€75,000,000",2021,
